#milliseconds	datetime	qptr_op	gyro_x	gyro_y	gyro_z	react_t	angle_x	angle_y	angle_z	trq_x	trq_y	trq_z	c_power	voltage	PID_P_x	PID_P_y	PID_P_z	PID_I_x	PID_I_y	PID_I_z	PID_D_x	PID_D_y	PID_D_z	q_head	Kp_x	Kp_y	Kp_z	Ki_x	Ki_y	Ki_z	Kd_x	Kd_y	Kd_z	MaxP_x	MaxP_y	MaxP_z	MaxI_x	MaxI_y	MaxI_z	MaxD_x	MaxD_y	MaxD_z	joy_x	joy_y	joy_hdn	j_power		M1	M2	M3	M4	read_time	write_time	loop_time	offx	offy	offz
1395410066737	2014.03.21_17:54:26	1	1.6	-0.78	-1.6	3	-0.12	-0.1	0	0.012	0.047	0.21	0.55	10.8	0.019	0.016	0.15	-0.0063	0.029	0.047	0.00078	0.0031	0.016	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	38	77	0.064	0	0	0	0	0	
1395410066787	2014.03.21_17:54:26	1	1.6	-0.78	-1.6	3	-0.12	-0.1	0	0.012	0.047	0.21	0.55	10.8	0.019	0.016	0.15	-0.0063	0.029	0.047	0.00078	0.0031	0.016	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	38	77	0.064	0	0	0	0	0	
1395410066837	2014.03.21_17:54:26	1	0.78	-1.6	-0.78	3	-0.1	-0.1	0	0.0039	0.039	0.2	0.55	10.8	0.016	0.016	0.15	-0.0039	0.029	0.047	-0.0086	-0.0047	0.0078	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	75	38	76	0.066	0	0	0	0	0	
1395410066887	2014.03.21_17:54:26	1	0.78	-1.6	-0.78	3	-0.1	-0.1	0	0.0039	0.039	0.2	0.55	10.8	0.016	0.016	0.15	-0.0039	0.029	0.047	-0.0086	-0.0047	0.0078	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	75	38	76	0.066	0	0	0	0	0	
1395410066937	2014.03.21_17:54:26	1	1.6	-1.6	-1.6	3	-0.095	-0.11	0	0.012	0.047	0.21	0.55	10.7	0.015	0.016	0.15	-0.0016	0.029	0.047	-0.00078	0.00078	0.016	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	38	77	0.064	0	0	0	0	0	
1395410066987	2014.03.21_17:54:26	1	1.6	-1.6	-1.6	3	-0.095	-0.11	0	0.012	0.047	0.21	0.55	10.7	0.015	0.016	0.15	-0.0016	0.029	0.047	-0.00078	0.00078	0.016	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	38	77	0.064	0	0	0	0	0	
1395410067037	2014.03.21_17:54:27	1	0.78	-1.6	-0.78	3	-0.08	-0.11	0	0	0.043	0.2	0.55	10.6	0.013	0.017	0.15	0	0.029	0.047	-0.01	-0.0039	0.0078	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	75	0.064	0	0	0	0	0	
1395410067087	2014.03.21_17:54:27	1	0.78	-1.6	-0.78	3	-0.08	-0.11	0	0	0.043	0.2	0.55	10.6	0.013	0.017	0.15	0	0.029	0.047	-0.01	-0.0039	0.0078	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	75	0.064	0	0	0	0	0	
1395410067137	2014.03.21_17:54:27	1	1.6	0	-0.78	3	-0.068	-0.11	0	0.0078	0.051	0.2	0.55	10.5	0.01	0.017	0.15	0.0016	0.029	0.047	-0.0016	0.0063	0.0078	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	39	76	0.065	0	0	0	0	0	
1395410067187	2014.03.21_17:54:27	1	1.6	0	-0.78	3	-0.068	-0.11	0	0.0078	0.051	0.2	0.55	10.5	0.01	0.017	0.15	0.0016	0.029	0.047	-0.0016	0.0063	0.0078	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	39	76	0.065	0	0	0	0	0	
1395410067237	2014.03.21_17:54:27	1	1.6	0	-0.78	3	-0.047	-0.11	0	-0.012	0.043	0.2	0.55	10.5	0.007	0.018	0.15	0.0023	0.029	0.047	-0.02	-0.0023	0.0078	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	38	74	0.065	0	0	0	0	0	
1395410067287	2014.03.21_17:54:27	1	1.6	0	-0.78	3	-0.047	-0.11	0	-0.012	0.043	0.2	0.55	10.5	0.007	0.018	0.15	0.0023	0.029	0.047	-0.02	-0.0023	0.0078	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	38	74	0.065	0	0	0	0	0	
1395410067337	2014.03.21_17:54:27	1	1.6	-0.78	-0.78	3	-0.034	-0.12	0	0.0039	0.055	0.2	0.55	10.7	0.0047	0.018	0.15	0.0031	0.029	0.047	-0.0039	0.007	0.0078	5.3	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	39	76	0.062	0	0	0	0	0	
1395410067387	2014.03.21_17:54:27	1	1.6	-0.78	-0.78	3	-0.034	-0.12	0	0.0039	0.055	0.2	0.55	10.7	0.0047	0.018	0.15	0.0031	0.029	0.047	-0.0039	0.007	0.0078	5.3	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	39	76	0.062	0	0	0	0	0	
1395410067437	2014.03.21_17:54:27	1	1.6	-1.6	-1.6	3	-0.019	-0.11	0	0.0039	0.043	0.21	0.55	10.6	0.0023	0.018	0.15	0.0039	0.029	0.047	0	-0.0039	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.068	0	0	0	0	0	
1395410067487	2014.03.21_17:54:27	1	1.6	-1.6	-1.6	3	-0.019	-0.11	0	0.0039	0.043	0.21	0.55	10.6	0.0023	0.018	0.15	0.0039	0.029	0.047	0	-0.0039	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.068	0	0	0	0	0	
1395410067537	2014.03.21_17:54:27	1	0.78	-1.6	-1.6	3	-0.0064	-0.12	0	-0.0039	0.047	0.21	0.55	10.7	0.00078	0.019	0.15	0.0039	0.029	0.047	-0.007	0.00078	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.064	0	0	0	0	0	
1395410067587	2014.03.21_17:54:27	1	0.78	-1.6	-1.6	3	-0.0064	-0.12	0	-0.0039	0.047	0.21	0.55	10.7	0.00078	0.019	0.15	0.0039	0.029	0.047	-0.007	0.00078	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.064	0	0	0	0	0	
1395410067637	2014.03.21_17:54:27	1	0	-1.6	-0.78	3	0.00031	-0.12	0	-0.0039	0.047	0.2	0.55	10.9	-0.00078	0.019	0.15	0.0039	0.029	0.047	-0.007	0.00078	0	5.23	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.065	0	0	0	0	0	
1395410067687	2014.03.21_17:54:27	1	0	-1.6	-0.78	3	0.00031	-0.12	0	-0.0039	0.047	0.2	0.55	10.9	-0.00078	0.019	0.15	0.0039	0.029	0.047	-0.007	0.00078	0	5.23	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.065	0	0	0	0	0	
1395410067737	2014.03.21_17:54:27	1	0.78	0	-1.6	3	0.011	-0.12	0	0.0039	0.051	0.21	0.55	10.6	-0.0023	0.019	0.15	0.0039	0.029	0.047	0.0023	0.0023	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	38	76	0.067	0	0	0	0	0	
1395410067787	2014.03.21_17:54:27	1	0.78	0	-1.6	3	0.011	-0.12	0	0.0039	0.051	0.21	0.55	10.6	-0.0023	0.019	0.15	0.0039	0.029	0.047	0.0023	0.0023	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	38	76	0.067	0	0	0	0	0	
1395410067837	2014.03.21_17:54:27	1	0	-0.78	-0.78	3	0.02	-0.12	0	-0.0039	0.051	0.2	0.55	10.6	-0.0039	0.019	0.15	0.0039	0.029	0.047	-0.0031	0.0016	0	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.062	0	0	0	0	0	
1395410067887	2014.03.21_17:54:27	1	0	-0.78	-0.78	3	0.02	-0.12	0	-0.0039	0.051	0.2	0.55	10.6	-0.0039	0.019	0.15	0.0039	0.029	0.047	-0.0031	0.0016	0	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.062	0	0	0	0	0	
1395410067937	2014.03.21_17:54:27	1	0	-0.78	-1.6	3	0.03	-0.12	0	0	0.047	0.21	0.55	10.8	-0.0055	0.02	0.15	0.0031	0.029	0.047	0.00078	0	0.016	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.066	0	0	0	0	0	
1395410067987	2014.03.21_17:54:27	1	0	-0.78	-1.6	3	0.03	-0.12	0	0	0.047	0.21	0.55	10.8	-0.0055	0.02	0.15	0.0031	0.029	0.047	0.00078	0	0.016	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.066	0	0	0	0	0	
1395410068037	2014.03.21_17:54:28	1	0.78	-0.78	-0.78	3	0.041	-0.12	0	-0.016	0.051	0.2	0.55	10.8	-0.007	0.02	0.15	0.0023	0.029	0.047	-0.0094	0.0023	0	5.39	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	40	73	0.068	0	0	0	0	0	
1395410068087	2014.03.21_17:54:28	1	0.78	-0.78	-0.78	3	0.041	-0.12	0	-0.016	0.051	0.2	0.55	10.8	-0.007	0.02	0.15	0.0023	0.029	0.047	-0.0094	0.0023	0	5.39	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	40	73	0.068	0	0	0	0	0	
1395410068137	2014.03.21_17:54:28	1	0	0	-0.78	3	0.047	-0.12	0	-0.012	0.047	0.2	0.55	10.7	-0.0078	0.02	0.15	0.0016	0.029	0.047	-0.0047	0	0.0078	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	39	74	0.069	0	0	0	0	0	
1395410068187	2014.03.21_17:54:28	1	0	0	-0.78	3	0.047	-0.12	0	-0.012	0.047	0.2	0.55	10.7	-0.0078	0.02	0.15	0.0016	0.029	0.047	-0.0047	0	0.0078	5.4	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	39	74	0.069	0	0	0	0	0	
1395410068237	2014.03.21_17:54:28	1	0	-0.78	-1.6	3	0.052	-0.13	0	-0.0078	0.051	0.21	0.55	10.9	-0.0063	0.02	0.15	0.00078	0.029	0.047	-0.0023	0.0039	0.016	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.07	0	0	0	0	0	
1395410068287	2014.03.21_17:54:28	1	0	-0.78	-1.6	3	0.052	-0.13	0	-0.0078	0.051	0.21	0.55	10.9	-0.0063	0.02	0.15	0.00078	0.029	0.047	-0.0023	0.0039	0.016	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	39	75	0.07	0	0	0	0	0	
1395410068337	2014.03.21_17:54:28	1	0	-1.6	-0.78	3	0.059	-0.13	0	-0.012	0.051	0.2	0.55	10.5	-0.0031	0.02	0.15	0	0.029	0.047	-0.0063	0.00078	0	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.065	0	0	0	0	0	
1395410068387	2014.03.21_17:54:28	1	0	-1.6	-0.78	3	0.059	-0.13	0	-0.012	0.051	0.2	0.55	10.5	-0.0031	0.02	0.15	0	0.029	0.047	-0.0063	0.00078	0	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	74	0.065	0	0	0	0	0	
1395410068437	2014.03.21_17:54:28	1	-0.78	0	-0.78	3	0.057	-0.13	0	0	0.047	0.2	0.55	10.5	0.0016	0.02	0.15	-0.00078	0.029	0.047	0.00078	0	0.0078	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	75	0.065	0	0	0	0	0	
1395410068487	2014.03.21_17:54:28	1	-0.78	0	-0.78	3	0.057	-0.13	0	0	0.047	0.2	0.55	10.5	0.0016	0.02	0.15	-0.00078	0.029	0.047	0.00078	0	0.0078	5.37	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	39	75	0.065	0	0	0	0	0	
1395410068537	2014.03.21_17:54:28	1	0.78	-1.6	-0.78	3	0.056	-0.13	0	0.012	0.055	0.2	0.55	10.9	0.0063	0.02	0.15	0	0.029	0.047	0.0047	0.0063	0.0078	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	40	76	0.066	0	0	0	0	0	
1395410068587	2014.03.21_17:54:28	1	0.78	-1.6	-0.78	3	0.056	-0.13	0	0.012	0.055	0.2	0.55	10.9	0.0063	0.02	0.15	0	0.029	0.047	0.0047	0.0063	0.0078	5.25	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	40	76	0.066	0	0	0	0	0	
1395410068637	2014.03.21_17:54:28	1	1.6	-1.6	-1.6	3	0.07	-0.13	0	0.0039	0.043	0.21	0.55	10.9	0.0086	0.02	0.15	0.00078	0.029	0.047	-0.0023	-0.0039	0.016	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.068	0	0	0	0	0	
1395410068687	2014.03.21_17:54:28	1	1.6	-1.6	-1.6	3	0.07	-0.13	0	0.0039	0.043	0.21	0.55	10.9	0.0086	0.02	0.15	0.00078	0.029	0.047	-0.0023	-0.0039	0.016	5.38	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	75	38	76	0.068	0	0	0	0	0	
1395410068737	2014.03.21_17:54:28	1	1.6	-1.6	-1.6	3	0.093	-0.13	0	-0.0039	0.047	0.21	0.55	10.9	0.0094	0.02	0.15	0.0016	0.029	0.047	-0.014	0	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.067	0	0	0	0	0	
1395410068787	2014.03.21_17:54:28	1	1.6	-1.6	-1.6	3	0.093	-0.13	0	-0.0039	0.047	0.21	0.55	10.9	0.0094	0.02	0.15	0.0016	0.029	0.047	-0.014	0	0.016	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	76	0.067	0	0	0	0	0	
1395410068837	2014.03.21_17:54:28	1	2.3	-1.6	-0.78	3	0.12	-0.13	0	0	0.047	0.2	0.55	10.5	0.01	0.02	0.15	0.0023	0.029	0.047	-0.011	0.00078	0	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	75	0.064	0	0	0	0	0	
1395410068887	2014.03.21_17:54:28	1	2.3	-1.6	-0.78	3	0.12	-0.13	0	0	0.047	0.2	0.55	10.5	0.01	0.02	0.15	0.0023	0.029	0.047	-0.011	0.00078	0	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	75	0.064	0	0	0	0	0	
1395410068937	2014.03.21_17:54:28	1	3.1	-0.78	-1.6	3	0.15	-0.13	0	-0.0078	0.051	0.21	0.55	10.5	0.0094	0.02	0.15	0.0039	0.029	0.047	-0.02	0.00078	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	75	0.067	0	0	0	0	0	
1395410068987	2014.03.21_17:54:28	1	3.1	-0.78	-1.6	3	0.15	-0.13	0	-0.0078	0.051	0.21	0.55	10.5	0.0094	0.02	0.15	0.0039	0.029	0.047	-0.02	0.00078	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	75	0.067	0	0	0	0	0	
1395410069037	2014.03.21_17:54:29	1	3.9	-1.6	-0.78	3	0.17	-0.13	0	0.0078	0.051	0.2	0.55	10.3	0.01	0.02	0.15	0.0047	0.029	0.047	-0.007	0.00078	0.0078	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	76	0.065	0	0	0	0	0	
1395410069087	2014.03.21_17:54:29	1	3.9	-1.6	-0.78	3	0.17	-0.13	0	0.0078	0.051	0.2	0.55	10.3	0.01	0.02	0.15	0.0047	0.029	0.047	-0.007	0.00078	0.0078	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	74	39	76	0.065	0	0	0	0	0	
1395410069137	2014.03.21_17:54:29	1	4.7	0	-1.6	3	0.23	-0.13	0	-0.016	0.043	0.21	0.55	10.9	0.0055	0.02	0.15	0.0055	0.029	0.047	-0.028	-0.0055	0.016	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	38	74	0.065	0	0	0	0	0	
1395410069187	2014.03.21_17:54:29	1	4.7	0	-1.6	3	0.23	-0.13	0	-0.016	0.043	0.21	0.55	10.9	0.0055	0.02	0.15	0.0055	0.029	0.047	-0.028	-0.0055	0.016	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	38	74	0.065	0	0	0	0	0	
1395410069237	2014.03.21_17:54:29	1	4.7	0	-1.6	3	0.27	-0.13	0	0	0.055	0.21	0.55	10.9	0.0031	0.02	0.15	0.0055	0.029	0.047	-0.007	0.007	0.016	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	39	76	0.067	0	0	0	0	0	
1395410069287	2014.03.21_17:54:29	1	4.7	0	-1.6	3	0.27	-0.13	0	0	0.055	0.21	0.55	10.9	0.0031	0.02	0.15	0.0055	0.029	0.047	-0.007	0.007	0.016	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	75	39	76	0.067	0	0	0	0	0	
1395410069337	2014.03.21_17:54:29	1	3.9	-1.6	-1.6	3	0.31	-0.13	0	-0.0078	0.051	0.21	0.55	10.5	0.0016	0.02	0.15	0.0063	0.029	0.047	-0.015	0.0016	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	75	0.061	0	0	0	0	0	
1395410069387	2014.03.21_17:54:29	1	3.9	-1.6	-1.6	3	0.31	-0.13	0	-0.0078	0.051	0.21	0.55	10.5	0.0016	0.02	0.15	0.0063	0.029	0.047	-0.015	0.0016	0.016	5.34	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	76	38	75	0.061	0	0	0	0	0	
1395410069437	2014.03.21_17:54:29	1	3.1	-0.78	-1.6	3	0.36	-0.13	0	-0.02	0.047	0.21	0.55	10.7	-0.0016	0.02	0.15	0.0055	0.029	0.047	-0.023	-0.0016	0.016	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	38	74	0.065	0	0	0	0	0	
1395410069487	2014.03.21_17:54:29	1	3.1	-0.78	-1.6	3	0.36	-0.13	0	-0.02	0.047	0.21	0.55	10.7	-0.0016	0.02	0.15	0.0055	0.029	0.047	-0.023	-0.0016	0.016	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	38	74	0.065	0	0	0	0	0	
1395410069537	2014.03.21_17:54:29	1	3.9	0	-1.6	3	0.39	-0.13	0	-0.012	0.051	0.21	0.55	10.6	-0.0031	0.02	0.15	0.0055	0.029	0.047	-0.013	0.0023	0.016	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	39	75	0.066	0	0	0	0	0	
1395410069587	2014.03.21_17:54:29	1	3.9	0	-1.6	3	0.39	-0.13	0	-0.012	0.051	0.21	0.55	10.6	-0.0031	0.02	0.15	0.0055	0.029	0.047	-0.013	0.0023	0.016	5.28	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	77	39	75	0.066	0	0	0	0	0	
1395410069637	2014.03.21_17:54:29	1	4.7	-1.6	-0.78	3	0.43	-0.13	0	-0.016	0.047	0.2	0.55	10.4	-0.0047	0.02	0.15	0.0047	0.029	0.047	-0.013	-0.00078	0.0078	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	39	74	0.063	0	0	0	0	0	
1395410069687	2014.03.21_17:54:29	1	4.7	-1.6	-0.78	3	0.43	-0.13	0	-0.016	0.047	0.2	0.55	10.4	-0.0047	0.02	0.15	0.0047	0.029	0.047	-0.013	-0.00078	0.0078	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	39	74	0.063	0	0	0	0	0	
1395410069737	2014.03.21_17:54:29	1	3.1	-1.6	-1.6	3	0.47	-0.13	0	-0.023	0.047	0.21	0.55	10.6	-0.007	0.02	0.15	0.0031	0.029	0.047	-0.018	-0.0016	0.016	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	38	74	0.069	0	0	0	0	0	
1395410069787	2014.03.21_17:54:29	1	3.1	-1.6	-1.6	3	0.47	-0.13	0	-0.023	0.047	0.21	0.55	10.6	-0.007	0.02	0.15	0.0031	0.029	0.047	-0.018	-0.0016	0.016	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	38	74	0.069	0	0	0	0	0	
